id,latitude,longitude,location,vehicle_number,vehicle_type,violation_type,created_datetime,date,hour,day_of_week,month,week,police_station,junction_name,validation_status,center_code,is_named_junction,is_peak_hour,is_main_road_violation,is_large_vehicle
FKID001895,12.9520205,77.5409869,"A Cross Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",FKN00GL1897,CAR,WRONG PARKING,2023-11-30T10:42:46+00:00,2023-11-30,10,Thursday,2023-11,2023-W48,Byatarayanapura,BTP096 - Gali Anjaneya Temple,APPROVED,26,True,True,False,False
FKID001896,13.0133613,77.5542725,"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL1899,SCOOTER,NO PARKING,2023-11-18T07:31:46+00:00,2023-11-18,7,Saturday,2023-11,2023-W46,Malleshwaram,No Junction,APPROVED,19,False,False,False,False
FKID001897,13.0083083,77.5486374,"Da Ra Bendre Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1900,SCOOTER,WRONG PARKING,2024-03-15T05:15:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,APPROVED,6,True,False,False,False
FKID001898,13.008159,77.548522,"1st Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1901,SCOOTER,WRONG PARKING,2024-03-15T05:17:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,APPROVED,6,True,False,False,False
FKID001899,12.9380356,77.5572564,"10th Main Road, Sri Srinivasa Nagar Circle, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",FKN00GL1902,MOTOR CYCLE,NO PARKING,2024-03-15T05:36:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Basavanagudi,No Junction,APPROVED,7,False,False,False,False
FKID001900,13.0081621,77.5485315,"1st Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1903,SCOOTER,WRONG PARKING,2024-03-15T05:17:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,APPROVED,6,True,False,False,False
FKID001901,12.975373600464529,77.56530448,,FKN00GL1904,SCOOTER,NO PARKING,2024-03-27T00:29:46+00:00,2024-03-27,0,Wednesday,2024-03,2024-W13,Magadi Road,BTP074 - Leprosy Hospital Junction,UNKNOWN,29,True,False,False,False
FKID001902,12.9795998,77.6949942,"Outer Ring Road, Doddanakundi Junction, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL1905,MAXI-CAB,PARKING IN A MAIN ROAD; PARKING NEAR TRAFFIC LIGHT OR ZEBRA CROSS; PARKING NEAR ROAD CROSSING; WRONG PARKING; NO PARKING,2024-03-14T20:11:46+00:00,2024-03-14,20,Thursday,2024-03,2024-W11,Mahadevapura,No Junction,APPROVED,84,False,True,True,True
FKID001903,12.9794403,77.6945365,"MN Krishnarao Road, Doddanakundi Junction, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL1906,MAXI-CAB,PARKING IN A MAIN ROAD; PARKING NEAR TRAFFIC LIGHT OR ZEBRA CROSS; PARKING NEAR ROAD CROSSING; NO PARKING; WRONG PARKING,2024-03-14T20:12:46+00:00,2024-03-14,20,Thursday,2024-03,2024-W11,Mahadevapura,No Junction,APPROVED,84,False,True,True,True
FKID001904,12.9795206,77.6947102,"Outer Ring Road, Doddanakundi Junction, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL1907,TEMPO,PARKING IN A MAIN ROAD; PARKING NEAR TRAFFIC LIGHT OR ZEBRA CROSS; WRONG PARKING; NO PARKING; PARKING NEAR ROAD CROSSING; REFUSE TO GO FOR HIRE; DOUBLE PARKING,2024-03-14T20:12:46+00:00,2024-03-14,20,Thursday,2024-03,2024-W11,Mahadevapura,No Junction,APPROVED,84,False,True,True,True
FKID001905,12.9642836,77.5761291,"Flyover, K.R Market, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560002, India",FKN00GL1908,PASSENGER AUTO,WRONG PARKING,2023-12-24T20:23:46+00:00,2023-12-24,20,Sunday,2023-12,2023-W51,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,True,False,False
FKID001906,13.1835818,77.6796905,"Unnamed Road, Jagajothi Nagar, Muthugada Halli, Bengaluru, Karnataka. Pin-562157 (India)",FKN00GL1909,CAR,NO PARKING,2024-03-15T05:21:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Chikkajala,No Junction,APPROVED,40,False,False,False,False
FKID001907,13.0337583,77.5885173,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL1910,CAR,NO PARKING,2024-03-22T22:27:46+00:00,2024-03-22,22,Friday,2024-03,2024-W12,Hebbala,No Junction,UNKNOWN,18,False,False,False,False
FKID001908,12.9728096,77.5789909,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1911,SCOOTER,WRONG PARKING,2024-03-22T22:33:46+00:00,2024-03-22,22,Friday,2024-03,2024-W12,Upparpet,BTP044 - Sagar Theatre Junction,UNKNOWN,3,True,False,False,False
FKID001909,13.1837066,77.6795286,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL1912,CAR,NO PARKING,2024-03-15T05:21:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Chikkajala,No Junction,APPROVED,40,False,False,False,False
FKID001910,12.9575795,77.5187068,"Gnana Bharathi Road, Manasa Layout, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)",FKN00GL1913,SCOOTER,WRONG PARKING,2024-03-15T05:38:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Byatarayanapura,No Junction,APPROVED,26,False,False,False,False
FKID001911,12.9774826,77.5804023,"1st Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1914,CAR,NO PARKING,2023-11-26T03:39:46+00:00,2023-11-26,3,Sunday,2023-11,2023-W47,Upparpet,BTP044 - Sagar Theatre Junction,UNKNOWN,3,True,False,False,False
FKID001912,13.0001896,77.5723525,"1st Main Road, Yalappa Garden, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL1915,MOTOR CYCLE,WRONG PARKING,2024-03-22T22:40:46+00:00,2024-03-22,22,Friday,2024-03,2024-W12,Sadashivanagar,No Junction,UNKNOWN,10,False,False,False,False
FKID001913,12.973581,77.5992937,"Kasturba Cross Road, Rotary Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1916,CAR,NO PARKING,2024-03-15T05:26:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Cubbon Park,No Junction,APPROVED,2,False,False,False,False
FKID001914,12.9967224,77.5696342,"5th Cross Road, Parisara Organic Junction, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL1917,MOTOR CYCLE,WRONG PARKING,2024-03-15T05:39:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Malleshwaram,No Junction,APPROVED,19,False,False,False,False
FKID001915,13.0081177,77.5485046,"1st Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1918,SCOOTER,WRONG PARKING,2024-03-15T05:17:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,APPROVED,6,True,False,False,False
FKID001916,12.9797007,77.6072738,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1919,MOTOR CYCLE,WRONG PARKING,2024-03-15T05:34:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID001917,12.9797109,77.6072948,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1920,SCOOTER,WRONG PARKING,2024-03-15T05:34:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID001918,12.9797536,77.60726,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1921,MOTOR CYCLE,WRONG PARKING,2024-03-15T05:35:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID001919,12.9797563,77.6072609,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1922,SCOOTER,WRONG PARKING,2024-03-15T05:35:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID001920,12.9797423,77.6072711,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1923,SCOOTER,WRONG PARKING,2024-03-15T05:35:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID001921,12.97973,77.6072853,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1924,CAR,WRONG PARKING,2024-03-15T05:34:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID001922,12.9994444,77.5496256,,FKN00GL1925,CAR,WRONG PARKING,2024-03-15T05:11:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Rajajinagar,BTP027 - Modi Bridge Junction,APPROVED,6,True,False,False,False
FKID001923,12.979768,77.6072602,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1926,MOTOR CYCLE,WRONG PARKING,2024-03-15T05:35:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID001924,13.026507,77.7205907,,FKN00GL1927,CAR,WRONG PARKING,2024-03-15T01:36:46+00:00,2024-03-15,1,Friday,2024-03,2024-W11,K.R. Pura,No Junction,APPROVED,15,False,False,False,False
FKID001925,12.9797748,77.6072643,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1928,MOTOR CYCLE,WRONG PARKING,2024-03-15T05:35:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID001926,12.979768,77.6072602,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1929,MOTOR CYCLE,WRONG PARKING,2024-03-15T05:35:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID001927,12.997479,77.5502235,"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1930,CAR,NO PARKING,2024-03-15T05:43:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Vijayanagara,BTP027 - Modi Bridge Junction,APPROVED,30,True,False,False,False
FKID001928,12.9205058,77.6105602,"16th Main Road, Gundutopu Garden, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",FKN00GL1931,SCOOTER,WRONG PARKING,2024-03-15T05:39:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Mico Layout,"BTP163 - 16th Main Road, BTM Layout",APPROVED,31,True,False,False,False
FKID001929,12.9363525,77.6924106,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL1932,SCOOTER,NO PARKING,2023-12-01T02:25:46+00:00,2023-12-01,2,Friday,2023-12,2023-W48,HAL Old Airport,No Junction,APPROVED,13,False,False,False,False
FKID001930,12.9139719,77.6324112,"5th Main Road, Sector 6, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL1933,LGV,NO PARKING,2024-03-15T05:16:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,HSR Layout,No Junction,APPROVED,45,False,False,False,False
FKID001931,13.001475,77.6781647,"Old Madras Road, ITI Data Center, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL1934,CAR,WRONG PARKING,2024-03-15T04:07:46+00:00,2024-03-15,4,Friday,2024-03,2024-W11,K.R. Pura,No Junction,APPROVED,15,False,False,False,False
FKID001932,12.9982344,77.6887581,"Whitefield Road, IWF Campus, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",FKN00GL1935,CAR,WRONG PARKING,2024-03-15T00:51:46+00:00,2024-03-15,0,Friday,2024-03,2024-W11,Mahadevapura,No Junction,APPROVED,84,False,False,False,False
FKID001933,12.9649367,77.5820933,"SP Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1936,GOODS AUTO,WRONG PARKING,2024-03-15T05:35:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",APPROVED,12,True,False,False,True
FKID001934,12.9661867,77.5817683,"Sri Dharmaraya Swamy Temple Main Road, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1937,GOODS AUTO,WRONG PARKING,2024-03-15T05:40:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",APPROVED,12,True,False,False,True
FKID001935,12.9646842,77.5819544,"SP Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1938,VAN,WRONG PARKING,2024-03-15T05:40:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",APPROVED,12,True,False,False,True
FKID001936,12.9663733,77.5816467,"Sri Dharmaraya Swamy Temple Main Road, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1939,GOODS AUTO,WRONG PARKING,2024-03-15T05:41:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",APPROVED,12,True,False,False,True
FKID001937,12.9582456,77.5811844,"3rd Cross Road, NKP Layout, Journalist Colony, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1940,SCOOTER,WRONG PARKING,2024-03-15T05:38:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,City Market,BTP167 - JC Road Junction,APPROVED,28,True,False,False,False
FKID001938,13.008038,77.5485135,"1st Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1941,SCOOTER,WRONG PARKING,2024-03-15T05:16:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,APPROVED,6,True,False,False,False
FKID001939,12.9817352,77.6080594,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1942,CAR,WRONG PARKING,2024-03-15T05:44:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID001940,12.9724452,77.5980447,"2/2, Walton Road, D'Souza Layout, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",FKN00GL1943,SCOOTER,NO PARKING,2023-12-01T02:38:46+00:00,2023-12-01,2,Friday,2023-12,2023-W48,Cubbon Park,BTP063 - Siddalingaiah Circle,UNKNOWN,2,True,False,False,False
FKID001941,12.9994585,77.6877618,"Whitefield Road, Indian Oil Campus, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL1944,CAR,WRONG PARKING; NO PARKING,2024-03-15T00:53:46+00:00,2024-03-15,0,Friday,2024-03,2024-W11,Mahadevapura,No Junction,APPROVED,84,False,False,False,False
FKID001942,12.9963371,77.5631817,"4th Main Road, Nagappa Block, Srirampuram, Bengaluru, Karnataka. Pin-560021 (India)",FKN00GL1945,SCOOTER,NO PARKING,2024-03-15T04:02:46+00:00,2024-03-15,4,Friday,2024-03,2024-W11,Sheshadripuram,No Junction,APPROVED,87,False,False,False,False
FKID001943,12.9816006,77.6080566,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1946,SCOOTER,WRONG PARKING,2024-03-15T05:44:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID001944,12.97542,77.5757788,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1947,CAR,NO PARKING,2024-03-27T20:42:46+00:00,2024-03-27,20,Wednesday,2024-03,2024-W13,Upparpet,BTP040 - Elite Junction,UNKNOWN,3,True,True,False,False
FKID001945,13.0083951,77.5711743,"Pizza stop, 268, Sampige Road, Sadashivanagar, Sadashiva Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560003, India",FKN00GL1948,CAR,NO PARKING,2023-12-24T05:41:46+00:00,2023-12-24,5,Sunday,2023-12,2023-W51,Malleshwaram,No Junction,UNKNOWN,19,False,False,False,False
FKID001946,13.0081404,77.5485617,"1st Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1949,MOTOR CYCLE,WRONG PARKING,2024-03-15T05:16:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,APPROVED,6,True,False,False,False
FKID001947,13.0080644,77.5485465,"1st Main Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1950,MOTOR CYCLE,WRONG PARKING,2024-03-15T05:16:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,APPROVED,6,True,False,False,False
FKID001948,12.9639954,77.5771899,"NR Road, Kalasipalyam, D.V Gundappa Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560002, India",FKN00GL1951,PASSENGER AUTO,WRONG PARKING,2023-12-24T20:28:46+00:00,2023-12-24,20,Sunday,2023-12,2023-W51,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,True,False,False
FKID001949,12.9640991,77.5768992,"BGS Flyover, Kalasipalyam, D.V Gundappa Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560002, India",FKN00GL1952,SCOOTER,WRONG PARKING,2023-12-24T20:28:46+00:00,2023-12-24,20,Sunday,2023-12,2023-W51,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,True,False,False
FKID001950,13.0241076,77.5928647,"RT Nagar Main Road, Judicial Officers HBCS, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",FKN00GL1953,SCOOTER,WRONG PARKING,2023-12-21T06:04:46+00:00,2023-12-21,6,Thursday,2023-12,2023-W51,R.T. Nagar,No Junction,UNKNOWN,21,False,False,False,False
FKID001951,13.0107853,77.5835878,"10th Main Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",FKN00GL1954,CAR,NO PARKING; PARKING IN A MAIN ROAD,2023-11-19T06:16:46+00:00,2023-11-19,6,Sunday,2023-11,2023-W46,Sadashivanagar,BTP030 - Mekhri Circle,UNKNOWN,10,True,False,True,False
FKID001952,12.964685,77.5820736,"SP Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1955,GOODS AUTO,WRONG PARKING,2024-03-15T05:34:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",APPROVED,12,True,False,False,True
FKID001953,12.9799102,77.6073147,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1956,SCOOTER,WRONG PARKING,2024-03-15T05:42:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID001954,12.9662154,77.5810532,"Ramaswamy Shetty Road, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1957,LGV,WRONG PARKING,2024-03-15T05:47:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",APPROVED,12,True,False,False,False
FKID001955,13.0075562,77.5487201,"Da Ra Bendre Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1958,BUS (BMTC/KSRTC),WRONG PARKING; PARKING NEAR ROAD CROSSING,2024-03-22T21:57:46+00:00,2024-03-22,21,Friday,2024-03,2024-W12,Malleshwaram,BTP023 - Mahalaxmi Layout Entrance,UNKNOWN,19,True,False,True,True
FKID001956,12.9902347,77.5043269,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL1959,SCOOTER,WRONG PARKING,2024-03-22T07:43:46+00:00,2024-03-22,7,Friday,2024-03,2024-W12,Kamakshipalya,No Junction,UNKNOWN,33,False,False,False,False
FKID001957,12.9799102,77.6073147,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1960,MOTOR CYCLE,WRONG PARKING,2024-03-15T05:42:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID001958,12.9762255,77.5794885,"1st Main Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1961,PASSENGER AUTO,NO PARKING,2023-12-01T00:24:46+00:00,2023-12-01,0,Friday,2023-12,2023-W48,Upparpet,BTP044 - Sagar Theatre Junction,UNKNOWN,3,True,False,False,False
FKID001959,12.958283,77.5810495,"3rd Cross Road, NKP Layout, Journalist Colony, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1963,SCOOTER,WRONG PARKING,2024-03-15T05:38:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,City Market,BTP167 - JC Road Junction,APPROVED,28,True,False,False,False
FKID001960,13.0474905,77.5735673,"Outer Ring Road, Muniyappa Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",FKN00GL1964,CAR,WRONG PARKING,2024-03-27T02:39:46+00:00,2024-03-27,2,Wednesday,2024-03,2024-W13,Kodigehalli,No Junction,UNKNOWN,,False,False,False,False
FKID001961,12.9547923,77.581566,"Sri Maramma Temple Road, Sudhama Nagar, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL1965,CAR,WRONG PARKING,2023-11-26T00:28:46+00:00,2023-11-26,0,Sunday,2023-11,2023-W47,City Market,BTP119 - Minerva Circle,UNKNOWN,28,True,False,False,False
FKID001962,12.9772907,77.5800392,"1st Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1966,PASSENGER AUTO,NO PARKING,2023-12-01T01:06:46+00:00,2023-12-01,1,Friday,2023-12,2023-W48,Upparpet,BTP044 - Sagar Theatre Junction,UNKNOWN,3,True,False,False,False
FKID001963,12.9524249,77.5412648,"Mysore Road, YR Vasudeva Bhattacharya Layout, Byatarayanapura New Extension, Bengaluru, Karnataka. Pin-560026 (India)",FKN00GL1967,PASSENGER AUTO,NO PARKING,2024-03-15T05:54:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Byatarayanapura,BTP096 - Gali Anjaneya Temple,APPROVED,26,True,False,False,False
FKID001964,12.9374258,77.5582709,"80 Feet Main Road, Sri Srinivasa Nagar Circle, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",FKN00GL1968,CAR,NO PARKING,2024-03-15T05:55:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Basavanagudi,No Junction,APPROVED,7,False,False,False,False
FKID001965,12.9585289,77.5806923,"Arumugam Mudaliar Road, NKP Layout, Journalist Colony, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1969,MOTOR CYCLE,PARKING IN A MAIN ROAD; WRONG PARKING,2024-03-15T05:36:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,City Market,BTP167 - JC Road Junction,APPROVED,28,True,False,True,False
FKID001966,13.0279708,77.5735161,"80 Feet Road, Block 2, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",FKN00GL1970,LGV,WRONG PARKING,2024-03-15T05:47:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Sadashivanagar,No Junction,APPROVED,10,False,False,False,False
FKID001967,12.9815035,77.608369,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1971,MOTOR CYCLE,WRONG PARKING,2024-03-15T05:51:46+00:00,2024-03-15,5,Friday,2024-03,2024-W11,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
