hotspot_id,hotspot_type,hotspot_name,police_station,latitude,longitude,violation_count,unique_vehicle_count,repeat_vehicle_count,large_vehicle_share,main_road_violation_share,peak_hour_share,active_days,latest_datetime,top_violation_type,hotspot_severity,daily_density,repeat_offender_ratio,pcis_daily_density,pcis_peak_hour,pcis_large_vehicle,pcis_main_road,pcis_repeat_offender,pcis_score,pcis_percentile,pcis_band
U-59c97c1f,Discovered Unknown,Unknown Hotspot U-0235,Kamakshipalya,12.9855385,77.5268049,24,24,0,0.0833,0.1667,0.0417,18,2024-03-17T03:04:46+00:00,WRONG PARKING,15.52,1.3333,0.0,4.9929,39.2297,67.7603,75.1783,53.067,41.44,20.68,Medium
U-e49940be,Discovered Unknown,Unknown Hotspot U-0119,HSR Layout,12.9149163,77.6323226,40,37,0,0.05,0.025,0.0,12,2024-03-15T05:57:46+00:00,NO PARKING,19.25,3.3333,0.0,47.6462,20.8274,52.9244,40.0856,53.067,41.41,20.54,Medium
N-d80c1de9,Named Junction,BTP157 - Kadirenahalli Cross,K.S. Layout,12.912765,77.5670724,13,13,0,0.0,0.3077,0.1538,10,2024-04-04T07:23:46+00:00,WRONG PARKING,13.91,1.3,0.0,3.709,74.3224,18.5449,83.8802,53.067,41.29,20.4,Medium
U-c7f60972,Discovered Unknown,Unknown Hotspot U-0162,Rajajinagar,13.016078,77.5499618,67,64,0,0.2687,0.0597,0.0,39,2024-03-28T00:40:46+00:00,WRONG PARKING,36.83,1.7179,0.0,12.4108,20.8274,91.7261,57.7746,53.067,41.25,20.26,Medium
U-9c8feae0,Discovered Unknown,Unknown Hotspot U-0217,Bellandur,12.9015144,77.6604632,45,44,0,0.0222,0.0222,0.1778,26,2024-03-29T06:49:46+00:00,WRONG PARKING,27.79,1.7308,0.0,12.8388,78.174,33.8088,38.5164,53.067,41.24,20.11,Medium
U-4617b284,Discovered Unknown,Unknown Hotspot U-0293,Yeshwanthpura,13.0211026,77.5284622,32,30,0,0.2188,0.0,0.0625,20,2024-03-31T03:30:46+00:00,WRONG PARKING,23.53,1.6,0.0,9.5578,47.9315,88.0171,22.5392,53.067,41.14,19.97,Medium
U-f3233bf5,Discovered Unknown,Unknown Hotspot U-0368,Halasur,12.9713849,77.6150464,36,35,0,0.0,0.0,0.0,5,2023-12-20T23:22:46+00:00,WRONG PARKING,12.77,7.2,0.0,78.4593,20.8274,18.5449,22.5392,53.067,41.14,19.97,Medium
U-fd5121dc,Discovered Unknown,Unknown Hotspot U-0203,Adugodi,12.9372154,77.6270648,114,112,0,0.0088,0.0088,0.2632,63,2024-04-02T08:43:46+00:00,WRONG PARKING,43.73,1.8095,0.0,15.4066,89.5863,22.1113,28.816,53.067,41.07,19.69,Low
N-313d48e9,Named Junction,BTP054 - Shivananda Circle,Sheshadripuram,12.9884258,77.5771857,162,153,3,0.0247,0.0802,0.0123,59,2024-04-08T06:20:46+00:00,WRONG PARKING,36.35,2.7458,0.0196,35.5207,23.9658,35.6633,63.3381,77.6034,41.04,19.54,Low
U-762e783a,Discovered Unknown,Unknown Hotspot U-0236,HSR Layout,12.9229498,77.6514997,98,95,0,0.0714,0.0102,0.0306,37,2024-04-07T04:55:46+00:00,NO PARKING,37.66,2.6486,0.0,34.2368,33.2382,63.0528,29.9572,53.067,40.99,19.4,Low
N-0d1c9284,Named Junction,BTP203 - RRMR Junction,Cubbon Park,12.9690353,77.594779,7,7,0,0.0,0.0,0.0,1,2023-11-21T22:03:46+00:00,WRONG PARKING,5.35,7.0,0.0,77.7461,20.8274,18.5449,22.5392,53.067,40.93,19.26,Low
U-ff64affd,Discovered Unknown,Unknown Hotspot U-0268,R.T. Nagar,13.0108098,77.5951418,21,21,0,0.0,0.0,0.0,3,2024-01-12T05:20:46+00:00,NO PARKING,3.19,7.0,0.0,77.7461,20.8274,18.5449,22.5392,53.067,40.93,19.26,Low
U-3e2cedab,Discovered Unknown,Unknown Hotspot U-0305,Hebbala,13.055761,77.594073,53,46,0,0.0,0.0377,0.0189,13,2024-04-04T00:46:46+00:00,NO PARKING,22.46,4.0769,0.0,58.0599,28.388,18.5449,48.9301,53.067,40.87,18.97,Low
N-40e5578e,Named Junction,BTP067 - Jai Muni Rao Circle,Vijayanagara,12.978439,77.5424976,133,121,1,0.0301,0.0602,0.0075,45,2024-04-07T04:38:46+00:00,WRONG PARKING,32.36,2.9556,0.0083,40.6562,21.9686,40.7989,58.0599,62.0542,40.76,18.83,Low
U-846035fd,Discovered Unknown,Unknown Hotspot U-0219,Devanahalli Airport,13.2449366,77.7130117,73,72,0,0.0411,0.137,0.0,28,2024-04-08T01:16:46+00:00,NO PARKING,32.26,2.6071,0.0,33.2382,20.8274,47.6462,71.612,53.067,40.76,18.83,Low
U-3d2421e0,Discovered Unknown,Unknown Hotspot U-0238,Sadashivanagar,13.03534,77.567507,30,30,0,0.1,0.1667,0.0333,23,2024-04-07T01:20:46+00:00,NO PARKING,20.7,1.3043,0.0,3.8516,34.5221,71.8973,75.1783,53.067,40.75,18.54,Low
N-e2fbdfec,Named Junction,BTP103 - Shanti Nagar TTMC,Wilson Garden,12.9538742,77.5916228,144,138,1,0.1181,0.0417,0.0,70,2024-04-05T02:12:46+00:00,NO PARKING,37.08,2.0571,0.0072,21.826,20.8274,76.1769,51.0699,59.7718,40.63,18.4,Low
U-3edb1d79,Discovered Unknown,Unknown Hotspot U-0239,Sheshadripuram,12.9852282,77.572417,24,23,1,0.0,0.0417,0.1667,19,2024-04-07T00:02:46+00:00,NO PARKING,17.15,1.2632,0.0435,3.281,76.3195,18.5449,51.0699,91.0128,40.53,18.26,Low
N-dfce61cf,Named Junction,BTP193 - Vasavi Circle,V.V.Puram (C.Pet),12.9499186,77.5768182,105,95,0,0.0095,0.019,0.0476,31,2024-04-05T05:14:46+00:00,NO PARKING,27.44,3.3871,0.0,48.6448,42.2254,22.5392,36.0913,53.067,40.38,18.12,Low
U-2b23b26a,Discovered Unknown,Unknown Hotspot U-0028,HSR Layout,12.9164189,77.6381905,102,101,0,0.0,0.0196,0.1569,48,2024-04-07T20:35:46+00:00,NO PARKING,40.39,2.125,0.0,23.9658,74.465,18.5449,36.8046,53.067,40.34,17.97,Low
U-b952d59d,Discovered Unknown,Unknown Hotspot U-0226,City Market,12.9686987,77.5791415,64,62,1,0.0156,0.0312,0.0,18,2024-03-31T07:38:46+00:00,WRONG PARKING,27.66,3.5556,0.0161,51.2126,20.8274,27.3894,45.6491,73.4665,40.24,17.83,Low
U-c0656e75,Discovered Unknown,Unknown Hotspot U-0290,Basavanagudi,12.9417261,77.5634491,20,20,0,0.0,0.0,0.0,3,2024-04-05T05:55:46+00:00,WRONG PARKING,2.22,6.6667,0.0,75.4636,20.8274,18.5449,22.5392,53.067,40.24,17.83,Low
N-62d87194,Named Junction,BTP192 - Urvashi Theater,City Market,12.9560628,77.5857276,156,153,1,0.0449,0.0064,0.0769,77,2024-04-08T04:47:46+00:00,NO PARKING,38.36,2.026,0.0065,21.5407,55.4922,49.9287,26.8188,58.7732,40.22,17.55,Low
N-8b34fafe,Named Junction,"BTP115 - Sahasra Hospital, Jayanagar",Banashankari,12.9172836,77.5734325,133,126,3,0.0301,0.0376,0.0226,53,2024-04-05T21:26:46+00:00,NO PARKING,34.2,2.5094,0.0238,30.5278,29.6719,40.7989,48.7874,80.4565,40.1,17.4,Low
N-0419f7d7,Named Junction,BTP128 - Gorappanapalya Junction,Mico Layout,12.92028,77.6005895,47,44,0,0.0,0.0638,0.0638,18,2024-04-04T21:03:46+00:00,NO PARKING,20.06,2.6111,0.0,33.5235,48.5021,18.5449,59.2011,53.067,40.08,17.26,Low
N-31191494,Named Junction,BTP216 - Yediyur Junction,Basavanagudi,12.9380603,77.5768801,170,149,0,0.0176,0.0118,0.0294,46,2024-04-08T01:05:46+00:00,WRONG PARKING,34.87,3.6957,0.0,53.6377,32.6676,29.2439,30.9558,53.067,40.06,17.12,Low
N-6693bd7d,Named Junction,BTP077 - Halasuru Gate Junction,Halasuru Gate,12.9668068,77.5870361,30,23,2,0.2,0.0,0.0,17,2024-04-04T22:59:46+00:00,WRONG PARKING,20.59,1.7647,0.087,14.2653,20.8274,86.8759,22.5392,98.1455,40.06,17.12,Low
N-5c1bf5f3,Named Junction,BTP187 - South End Circle,Wilson Garden,12.9376297,77.5837723,27,27,1,0.0,0.0,0.0741,10,2024-04-07T21:44:46+00:00,NO PARKING,15.81,2.7,0.037,35.0927,54.2083,18.5449,22.5392,88.5877,40.03,16.83,Low
N-31306773,Named Junction,BTP079 - Town Hall Junction,Halasuru Gate,12.9647424,77.5847898,162,158,2,0.0432,0.0123,0.0185,57,2024-03-30T03:42:46+00:00,WRONG PARKING,36.48,2.8421,0.0127,38.3738,28.1027,49.0728,31.2411,69.0442,39.94,16.69,Low
U-31559d69,Discovered Unknown,Unknown Hotspot U-0027,HSR Layout,12.9196175,77.6450858,59,56,0,0.0508,0.0,0.0508,23,2024-03-28T02:39:46+00:00,NO PARKING,29.11,2.5652,0.0,31.2411,43.7946,53.495,22.5392,53.067,39.71,16.55,Low
U-446f48e8,Discovered Unknown,Unknown Hotspot U-0231,Whitefield,12.9688759,77.7498447,68,68,0,0.0147,0.5294,0.0,26,2024-04-04T23:54:46+00:00,NO PARKING,30.29,2.6154,0.0,33.8088,20.8274,26.6762,90.7275,53.067,39.6,16.41,Low
U-fd4c2430,Discovered Unknown,Unknown Hotspot U-0160,HSR Layout,12.9215614,77.6451126,33,33,0,0.0606,0.0303,0.0606,19,2024-04-04T05:10:46+00:00,NO PARKING,21.27,1.7368,0.0,13.2668,47.2183,58.4879,44.5078,53.067,39.47,16.26,Low
N-67e82c92,Named Junction,"BTP113 - 27th Cross, Pai Vista, KR Road",Banashankari,12.9175475,77.5731119,126,118,1,0.0079,0.0238,0.0556,44,2024-04-05T23:51:46+00:00,NO PARKING,31.86,2.8636,0.0085,38.6591,45.7917,21.2553,39.515,62.3395,39.46,16.12,Low
U-f1352255,Discovered Unknown,Unknown Hotspot U-0113,Mahadevapura,13.0046674,77.7571085,168,165,0,0.0417,0.0417,0.0119,61,2024-04-07T07:42:46+00:00,NO PARKING,42.19,2.7541,0.0,36.234,23.5378,48.2168,51.0699,53.067,39.37,15.98,Low
N-8a451507,Named Junction,"BTP102 - BMTC Junction, KH Road",Wilson Garden,12.9553143,77.5928938,167,163,2,0.0719,0.018,0.012,69,2024-04-06T21:15:46+00:00,NO PARKING,38.01,2.4203,0.0123,28.816,23.6805,63.1954,35.2354,68.7589,39.37,15.98,Low
U-9bd6f085,Discovered Unknown,Unknown Hotspot U-0330,Yelahanka,13.0982793,77.5845631,42,41,0,0.0,0.0,0.0,7,2024-04-03T04:51:46+00:00,WRONG PARKING,15.71,6.0,0.0,72.4679,20.8274,18.5449,22.5392,53.067,39.34,15.69,Low
N-4fae87f0,Named Junction,BTP052 - CID Carlton House Junction,Upparpet,12.9786016,77.5834311,6,6,0,0.0,0.0,0.0,1,2023-12-03T07:12:46+00:00,WRONG PARKING,4.65,6.0,0.0,72.4679,20.8274,18.5449,22.5392,53.067,39.34,15.69,Low
U-723dc32e,Discovered Unknown,Unknown Hotspot U-0142,Kengeri,12.9144017,77.481294,55,54,0,0.0364,0.1455,0.0182,26,2024-04-05T00:49:46+00:00,NO PARKING,28.42,2.1154,0.0,23.5378,27.6748,45.3638,73.0385,53.067,39.32,15.41,Low
U-618d626c,Discovered Unknown,Unknown Hotspot U-0319,Jayanagara,12.9217527,77.5857593,26,26,0,0.0,0.0385,0.1154,13,2024-03-29T06:25:46+00:00,WRONG PARKING,14.23,2.0,0.0,21.398,65.9058,18.5449,49.3581,53.067,39.32,15.41,Low
U-1656d4ad,Discovered Unknown,Unknown Hotspot U-0175,Jnanabharathi,12.9395518,77.4930287,23,23,0,0.087,0.0,0.0435,11,2024-03-25T22:08:46+00:00,NO PARKING,11.36,2.0909,0.0,22.9672,40.3709,68.1883,22.5392,53.067,39.31,15.12,Low
U-ab590378,Discovered Unknown,Unknown Hotspot U-0267,Wilson Garden,12.9415757,77.5851476,33,33,0,0.0909,0.0303,0.0303,18,2024-04-07T02:47:46+00:00,NO PARKING,20.91,1.8333,0.0,16.8331,33.0956,69.7575,44.5078,53.067,39.26,14.98,Low
U-8636cb5c,Discovered Unknown,Unknown Hotspot U-0074,Kamakshipalya,12.9838162,77.5290107,60,55,1,0.05,0.0167,0.05,33,2024-04-07T05:32:46+00:00,NO PARKING,31.8,1.8182,0.0182,16.1198,43.5093,52.9244,34.0942,76.1769,39.03,14.84,Low
U-667b93b2,Discovered Unknown,Unknown Hotspot U-0193,J.P. Nagar,12.9014316,77.5937774,51,24,3,0.0,0.0196,0.0,15,2024-04-06T22:54:46+00:00,NO PARKING,24.59,3.4,0.125,48.9301,20.8274,18.5449,36.8046,99.1441,39.03,14.84,Low
N-9f3a9702,Named Junction,BTP107 - National College Junction,V.V.Puram (C.Pet),12.9490965,77.5728812,66,55,0,0.0,0.0,0.0152,13,2024-03-29T22:10:46+00:00,NO PARKING,19.94,5.0769,0.0,66.7618,25.9629,18.5449,22.5392,53.067,38.92,14.55,Low
N-c9fa6f77,Named Junction,BTP020 - Hosahalli Metro Station,Magadi Road,12.9710538,77.5465548,66,61,1,0.0152,0.0152,0.0455,24,2024-03-28T20:53:46+00:00,NO PARKING,23.18,2.75,0.0164,36.0913,41.0842,27.1041,33.2382,73.8944,38.89,14.41,Low
U-47f8f772,Discovered Unknown,Unknown Hotspot U-0095,Chikkabanavara,13.0549579,77.5076087,103,98,0,0.0388,0.0,0.0777,49,2024-04-06T21:18:46+00:00,NO PARKING,40.06,2.102,0.0,23.2525,55.6348,46.505,22.5392,53.067,38.87,14.27,Low
U-495638b8,Discovered Unknown,Unknown Hotspot U-0197,Wilson Garden,12.9382689,77.5926256,106,77,2,0.3019,0.0,0.0,64,2024-04-08T02:54:46+00:00,NO PARKING,44.27,1.6562,0.026,10.9843,20.8274,93.01,22.5392,82.311,38.72,14.12,Low
N-57ddd43e,Named Junction,"BTP164 - 29th Main Road, BTM Layout",Madiwala,12.9184253,77.6140273,11,11,0,0.0,0.0909,0.0909,6,2024-03-21T10:01:46+00:00,NO PARKING,10.55,1.8333,0.0,16.8331,58.7732,18.5449,65.0499,53.067,38.52,13.98,Low
N-80db7fe2,Named Junction,BTP187 - South End Circle,Jayanagara,12.9362702,77.5808798,9,8,0,0.0,0.0,0.2222,5,2024-03-28T03:56:46+00:00,WRONG PARKING,11.43,1.8,0.0,15.1213,85.7347,18.5449,22.5392,53.067,38.37,13.84,Low
N-dda97889,Named Junction,BTP180 - Swagath Poornima Theatre,Wilson Garden,12.9587538,77.5868541,60,58,0,0.1167,0.0,0.0667,42,2024-04-06T03:02:46+00:00,NO PARKING,27.45,1.4286,0.0,6.1341,50.6419,75.4636,22.5392,53.067,38.28,13.69,Low
N-42b67214,Named Junction,"BTP177 - Aurobindo Circle, ORR",Jayanagara,12.9185304,77.5845477,81,76,0,0.0494,0.0617,0.0494,50,2024-04-06T07:51:46+00:00,NO PARKING,29.55,1.62,0.0,9.9857,43.0813,51.9258,58.4879,53.067,38.23,13.55,Low
N-da15c684,Named Junction,"BTP198 - 9th Cross, 8th Main, JP Nagar",J.P. Nagar,12.9103396,77.5957216,14,14,0,0.0714,0.2857,0.0,9,2024-01-30T07:11:46+00:00,WRONG PARKING,12.57,1.5556,0.0,8.7019,20.8274,63.0528,82.8816,53.067,38.17,13.41,Low
N-a426bd6a,Named Junction,BTP043 - Upparpet Junction,Chamarajpet,12.9714259,77.5733637,1,1,0,0.0,0.0,1.0,1,2024-02-27T09:22:46+00:00,WRONG PARKING,17.34,1.0,0.0,2.2825,100.0,18.5449,22.5392,53.067,38.08,13.27,Low
U-1ee2a871,Discovered Unknown,Unknown Hotspot U-0129,Thalagattapura,12.8757698,77.5438297,61,61,0,0.0492,0.1967,0.0164,35,2024-04-08T05:32:46+00:00,WRONG PARKING,31.78,1.7429,0.0,13.4094,26.5335,51.7832,76.7475,53.067,37.83,13.12,Low
N-1aaadd0f,Named Junction,BTP119 - Minerva Circle,V.V.Puram (C.Pet),12.9543174,77.5795833,37,34,1,0.027,0.0541,0.0,16,2024-03-12T23:06:46+00:00,WRONG PARKING,17.73,2.3125,0.0294,26.8188,20.8274,38.0884,56.4907,84.7361,37.82,12.98,Low
N-c765e609,Named Junction,BTP035 - Basaweshwara Circle (LH) Junction,High ground,12.9847885,77.5881164,32,30,0,0.0,0.0312,0.1875,22,2024-04-02T01:38:46+00:00,NO PARKING,20.48,1.4545,0.0,6.7047,79.7432,18.5449,45.6491,53.067,37.81,12.84,Low
U-9b7240da,Discovered Unknown,Unknown Hotspot U-0154,J.P. Nagar,12.8947535,77.5991068,181,174,1,0.0,0.0,0.011,39,2024-04-04T01:48:46+00:00,NO PARKING,40.35,4.641,0.0057,63.9087,23.1098,18.5449,22.5392,57.4893,37.79,12.7,Low
N-05281916,Named Junction,BTP214 - 5th Main Chamrajpet Junction,Basavanagudi,12.9551554,77.5659109,20,20,0,0.0,0.1,0.05,9,2024-03-20T21:39:46+00:00,NO PARKING,13.29,2.2222,0.0,25.8203,43.5093,18.5449,67.3324,53.067,37.74,12.55,Low
N-25d7a804,Named Junction,BTP061 - Bhashyam Circle,Magadi Road,12.9842975,77.5546616,58,57,1,0.0517,0.0517,0.0345,39,2024-04-07T23:05:46+00:00,WRONG PARKING,25.52,1.4872,0.0175,7.1327,35.0927,54.2083,56.0628,75.321,37.7,12.41,Low
U-5a858f99,Discovered Unknown,Unknown Hotspot U-0308,Yeshwanthpura,13.0305441,77.5602381,20,19,0,0.0,0.0,0.0,4,2024-03-31T23:30:46+00:00,WRONG PARKING,2.83,5.0,0.0,66.6191,20.8274,18.5449,22.5392,53.067,37.59,12.27,Low
U-98a15f0f,Discovered Unknown,Unknown Hotspot U-0343,Adugodi,12.9348094,77.6233614,24,22,0,0.0417,0.0417,0.0417,13,2024-03-23T22:10:46+00:00,NO PARKING,12.43,1.8462,0.0,17.1184,39.2297,48.2168,51.0699,53.067,37.55,12.13,Low
N-fdffb304,Named Junction,"BTP190 - 36th Cross, 4th Main, Jayanagar",Jayanagara,12.9225852,77.5812768,145,141,1,0.0,0.0138,0.0,35,2024-04-04T07:01:46+00:00,NO PARKING,30.87,4.1429,0.0071,59.4864,20.8274,18.5449,32.097,59.3438,37.51,11.98,Low
N-ea777e73,Named Junction,"BTP186 - 9th Cross, 4th Main, Jayanagar",Basavanagudi,12.9387561,77.5791377,100,87,2,0.0,0.0,0.01,26,2024-04-07T22:05:46+00:00,NO PARKING,25.38,3.8462,0.023,55.4922,22.8245,18.5449,22.5392,79.7432,37.42,11.84,Low
U-45248e8a,Discovered Unknown,Unknown Hotspot U-0311,Hulimavu,12.876014,77.6166499,55,55,0,0.0182,0.0,0.1273,30,2024-03-23T08:46:46+00:00,NO PARKING,30.69,1.8333,0.0,16.8331,69.6148,30.0999,22.5392,53.067,37.16,11.7,Low
N-d5cb668a,Named Junction,BTP034 - LRDE Junction,High ground,12.988379,77.5917135,178,163,4,0.0,0.0281,0.0281,64,2024-04-08T00:14:46+00:00,WRONG PARKING,37.59,2.7812,0.0245,36.8046,31.669,18.5449,42.6534,80.8845,37.15,11.55,Low
U-40b7e7e9,Discovered Unknown,Unknown Hotspot U-0383,HSR Layout,12.9026632,77.6317194,20,15,0,0.05,0.05,0.0,9,2024-03-23T05:18:46+00:00,WRONG PARKING,6.54,2.2222,0.0,25.8203,20.8274,52.9244,55.2068,53.067,37.13,11.41,Low
U-5e403a1c,Discovered Unknown,Unknown Hotspot U-0200,Cubbon Park,12.9731678,77.6000946,46,46,1,0.0652,0.0,0.0435,27,2024-04-02T03:46:46+00:00,NO PARKING,27.55,1.7037,0.0217,12.1255,40.3709,59.4864,22.5392,79.03,36.91,11.27,Low
U-e5cdb986,Discovered Unknown,Unknown Hotspot U-0387,K.S. Layout,12.8974244,77.5713272,22,22,0,0.0909,0.1364,0.0,16,2024-04-06T23:22:46+00:00,NO PARKING,13.18,1.375,0.0,5.4208,20.8274,69.7575,71.4693,53.067,36.81,11.13,Low
U-75e7d8d4,Discovered Unknown,Unknown Hotspot U-0072,High ground,12.9894685,77.5928792,67,61,1,0.0149,0.0149,0.0746,36,2024-04-05T01:25:46+00:00,NO PARKING,33.69,1.8611,0.0164,17.4037,54.4936,26.9615,32.9529,73.8944,36.57,10.98,Low
U-8d9983c9,Discovered Unknown,Unknown Hotspot U-0315,Thalagattapura,12.8833034,77.5488861,32,31,0,0.0312,0.0625,0.0,13,2024-04-07T06:32:46+00:00,NO PARKING,16.66,2.4615,0.0,29.6719,20.8274,41.6548,58.6305,53.067,36.54,10.84,Low
N-7231211d,Named Junction,BTP184 - Lalbagh West Gate,Basavanagudi,12.9479605,77.5798414,99,97,0,0.0101,0.0101,0.0202,29,2024-04-08T00:58:46+00:00,NO PARKING,25.68,3.4138,0.0,49.2154,28.9586,23.5378,29.8146,53.067,36.49,10.7,Low
N-a59769e8,Named Junction,BTP141 - Palmgroove Junction,Halasur,12.9697224,77.6150208,28,24,0,0.0,0.0357,0.0357,10,2024-03-23T04:51:46+00:00,NO PARKING,14.91,2.8,0.0,37.6605,35.9486,18.5449,47.0756,53.067,36.36,10.56,Low
U-2496b1e7,Discovered Unknown,Unknown Hotspot U-0030,Mahadevapura,13.0090398,77.7588526,41,38,0,0.0,0.0,0.0488,13,2024-02-07T01:32:46+00:00,NO PARKING,20.09,3.1538,0.0,43.9372,42.368,18.5449,22.5392,53.067,36.17,10.41,Low
U-90976faf,Discovered Unknown,Unknown Hotspot U-0228,Shivajinagar,12.9901272,77.6037974,27,24,0,0.0,0.037,0.0,8,2024-04-02T03:18:46+00:00,NO PARKING,10.02,3.375,0.0,48.5021,20.8274,18.5449,48.5021,53.067,36.05,10.27,Low
U-376ca33b,Discovered Unknown,Unknown Hotspot U-0292,Jeevanbheemanagar,12.9525356,77.6403727,22,22,0,0.4091,0.0,0.0,14,2024-03-23T02:02:46+00:00,NO PARKING,16.64,1.5714,0.0,8.9872,20.8274,96.8616,22.5392,53.067,35.96,10.13,Low
U-0bb3cc25,Discovered Unknown,Unknown Hotspot U-0264,Yelahanka,13.0985246,77.5736217,28,28,0,0.0357,0.0,0.0,9,2024-03-27T22:01:46+00:00,NO PARKING,11.96,3.1111,0.0,43.5093,20.8274,45.0785,22.5392,53.067,35.96,10.13,Low
N-d1d43be0,Named Junction,BTP038 - Mysore Bank Junction,City Market,12.9706635,77.5797355,67,65,0,0.0149,0.0,0.0299,21,2024-03-31T06:21:46+00:00,WRONG PARKING,22.02,3.1905,0.0,44.6505,32.9529,26.9615,22.5392,53.067,35.71,9.84,Low
N-49f115d3,Named Junction,BTP166 - Coffee Board Junction,Cubbon Park,12.9849208,77.5943367,121,111,1,0.0331,0.0165,0.0165,49,2024-04-07T04:58:46+00:00,NO PARKING,32.1,2.4694,0.009,29.9572,26.6762,43.0813,33.8088,63.4807,35.69,9.7,Low
N-7b9900c0,Named Junction,"BTP145 - Sri Hatti Maramma Circle, Domluru",Ashok Nagar,12.9614964,77.6336917,4,4,0,0.0,0.0,0.0,1,2023-12-31T05:08:46+00:00,NO PARKING,4.19,4.0,0.0,57.632,20.8274,18.5449,22.5392,53.067,34.89,9.56,Low
N-0b64cf42,Named Junction,BTP146 - Domlur Water Tank,Jeevanbheemanagar,12.9596712,77.6417043,10,10,0,0.2,0.0,0.0,6,2024-03-19T02:29:46+00:00,NO PARKING,11.96,1.6667,0.0,11.6976,20.8274,86.8759,22.5392,53.067,34.78,9.42,Low
N-41ec3396,Named Junction,"BTP022 - Marenahalli Junction, Vijayanagar",No Police Station,12.9689726,77.5370644,1,1,0,1.0,0.0,0.0,1,2024-02-03T05:36:46+00:00,WRONG PARKING,17.34,1.0,0.0,2.2825,20.8274,100.0,22.5392,53.067,34.58,9.27,Low
N-19a7f070,Named Junction,BTP034 - LRDE Junction,Cubbon Park,12.988158,77.59195,39,38,1,0.0,0.0513,0.0513,24,2024-04-07T04:30:46+00:00,WRONG PARKING,20.3,1.625,0.0263,10.4137,44.0799,18.5449,55.7775,82.8816,34.51,9.13,Low
N-be68d75b,Named Junction,BTP100 - Richmond Circle,Cubbon Park,12.9653126,77.5968975,2,2,0,0.5,0.0,0.0,2,2023-12-07T22:33:46+00:00,NO PARKING,10.5,1.0,0.0,2.2825,20.8274,98.5735,22.5392,53.067,34.29,8.99,Low
N-d40fa43d,Named Junction,"BTP127 - Sagar Hospital, Jayanagar",Mico Layout,12.9309902,77.6023945,13,12,0,0.0,0.0769,0.0769,9,2024-04-05T01:24:46+00:00,WRONG PARKING,12.42,1.4444,0.0,6.4194,55.4922,18.5449,62.6248,53.067,34.21,8.84,Low
N-2676b259,Named Junction,BTP211 - Central Street Junction,Cubbon Park,12.9784168,77.6016783,15,15,2,0.0667,0.0,0.0,9,2024-04-05T06:26:46+00:00,NO PARKING,14.96,1.6667,0.1333,11.6976,20.8274,60.7703,22.5392,99.4294,34.19,8.7,Low
U-31ad42b6,Discovered Unknown,Unknown Hotspot U-0009,HSR Layout,12.9172271,77.6517215,176,169,0,0.0,0.0,0.0398,60,2024-04-08T06:14:46+00:00,WRONG PARKING,42.28,2.9333,0.0,39.9429,38.2311,18.5449,22.5392,53.067,33.94,8.56,Low
N-74a76082,Named Junction,BTP141 - Palmgroove Junction,Ashok Nagar,12.9664727,77.6115512,22,22,0,0.0,0.2273,0.0455,14,2024-02-27T04:25:46+00:00,NO PARKING,14.76,1.5714,0.0,8.9872,41.0842,18.5449,79.3153,53.067,33.88,8.42,Low
U-8bbde975,Discovered Unknown,Unknown Hotspot U-0318,No Police Station,13.060787,77.4612433,39,39,0,0.0,0.0513,0.0,14,2024-04-07T04:33:46+00:00,WRONG PARKING,19.21,2.7857,0.0,37.0899,20.8274,18.5449,55.7775,53.067,33.72,8.27,Low
U-8a59e12d,Discovered Unknown,Unknown Hotspot U-0321,Kamakshipalya,12.9860516,77.4879481,22,21,0,0.0,0.0,0.0,6,2024-03-16T01:04:46+00:00,NO PARKING,5.53,3.6667,0.0,53.3524,20.8274,18.5449,22.5392,53.067,33.61,8.13,Low
N-a0d7900b,Named Junction,BTP035 - Basaweshwara Circle (LH) Junction,Cubbon Park,12.9831861,77.5885282,4,4,0,0.25,0.0,0.0,3,2024-01-23T07:00:46+00:00,NO PARKING,8.8,1.3333,0.0,4.9929,20.8274,90.2996,22.5392,53.067,33.45,7.99,Low
N-cb9a931b,Named Junction,"BTP112 - 14th Cross, KR Road",Banashankari,12.9293465,77.5732088,10,10,0,0.0,0.1,0.0,4,2024-03-30T00:02:46+00:00,NO PARKING,8.23,2.5,0.0,30.3852,20.8274,18.5449,67.3324,53.067,33.44,7.85,Low
U-28bd5e2d,Discovered Unknown,Unknown Hotspot U-0033,Madiwala,12.9032496,77.6260082,60,55,0,0.0167,0.0167,0.0333,25,2024-04-03T06:08:46+00:00,NO PARKING,29.02,2.4,0.0,28.5307,34.5221,28.5307,34.0942,53.067,33.32,7.7,Low
N-6a74cced,Named Junction,BTP215 - Vanivillas Junction,V.V.Puram (C.Pet),12.9502688,77.5697285,25,24,0,0.0,0.0,0.0,7,2024-04-02T04:19:46+00:00,NO PARKING,12.41,3.5714,0.0,51.6405,20.8274,18.5449,22.5392,53.067,33.1,7.56,Low
U-3f80e8ed,Discovered Unknown,Unknown Hotspot U-0277,Jeevanbheemanagar,12.9815237,77.6459206,22,19,0,0.0,0.0455,0.0,8,2024-04-05T01:19:46+00:00,NO PARKING,6.69,2.75,0.0,36.0913,20.8274,18.5449,53.495,53.067,33.07,7.42,Low
